lat,long,date,time,region
9.92,124.28,11/06/2013,,Bohol
7.65,123.2678,24/03/2015,,Zamboanga del Sur
9.65,123.33,22/02/2024,,Cebu
11.2942,124.83,21/01/2011,,Leyte
8.2854,123.8436,01/10/2016,,Misamis Occidental
17.5469,120.3831,30/07/2019,,Ilocos Sur
18.2519,121.91,06/12/2012,,Cagayan
17.5,121.6,03/09/2015,,Kalinga
17.2947,120.4453,07/08/2010,,Ilocos Sur
16.9917,120.7333,05/03/2022,,Ilocos Sur
8.8008,126.2983,01/03/2018,,Surigao del Sur
16.4764,120.6333,17/05/2012,,Benguet
14.0219,123.2589,10/02/2024,,Camarines Sur
11.13,124.88,03/03/2011,,Leyte
11.8438,121.8888,17/06/2022,,Aklan
16.9961,120.8208,23/08/2016,,Mountain Province
16.28,120.48,20/09/2011,,La Union
14.48,120.9011,15/11/2020,,Cavite
17.9806,120.6544,10/01/2014,,Ilocos Norte
16.5764,120.6053,15/07/2023,,Benguet
14.6506,121.0014,13/01/2016,,Metro Manila
13.7275,123.1142,02/02/2010,,Camarines Sur
16.66,121.3686,19/08/2013,,Nueva Vizcaya
16.6272,120.7672,11/05/2014,,Benguet
13.65,120.87,04/03/2010,11:00:00,Batangas
11.7625,124.9519,07/06/2013,20:00:00,Samar
14.583,120.983,12/08/2019,00:00:00,Metro Manila
9.7082,123.506,27/10/2015,22:00:00,Cebu
10.8911,124.9572,23/03/2013,14:00:00,Leyte
13.4358,121.0192,28/10/2019,23:00:00,Oriental Mindoro
7.78,124.28,30/11/2024,22:00:00,Lanao del Sur
17.8478,121.345,30/03/2024,17:00:00,Cagayan
14.7194,120.9547,19/11/2022,23:00:00,Metro Manila
16.67,120.4,11/04/2024,15:00:00,La Union
11.5269,122.3064,16/04/2018,22:00:00,Aklan
16.7975,121.1228,13/01/2020,15:00:00,Ifugao
9.72,124.4,11/04/2015,03:00:00,Bohol
9.6183,125.4019,03/03/2018,07:00:00,Surigao del Norte
7.82,123.97,29/11/2017,23:00:00,Lanao del Norte
11.5901,122.0945,16/04/2011,10:00:00,Antique
11.9058,125.4181,04/03/2022,18:00:00,Eastern Samar
6.7811,124.7849,31/07/2017,15:00:00,Maguindanao del Sur
9.75,123.97,26/03/2023,23:00:00,Bohol
14.6,121.0,16/04/2022,02:00:00,Metro Manila
13.42,120.47,22/08/2010,23:00:00,Occidental Mindoro
9.45,123.33,14/01/2010,09:00:00,Cebu
9.7,124.1,24/06/2017,09:00:00,Bohol
16.675,120.9367,19/04/2020,23:00:00,Ifugao
8.67,123.6,12/09/2020,23:00:00,Misamis Occidental
14.6733,120.969,25/09/2010,04:00:00,Metro Manila
9.92,125.67,04/07/2016,23:00:00,Dinagat Islands
9.72,123.88,22/02/2010,23:00:00,Bohol
14.1083,121.3917,16/02/2018,14:00:00,Laguna
16.1592,120.9378,07/02/2021,20:00:00,Nueva Vizcaya
11.62,124.98,29/04/2017,07:00:00,Samar
10.9,125.0,15/01/2021,00:00:00,Leyte
10.196,125.5328,03/02/2014,07:00:00,Dinagat Islands
7.97,124.38,11/09/2016,20:00:00,Lanao del Sur
18.0444,120.6786,19/10/2019,04:00:00,Ilocos Norte
13.6867,123.1994,30/12/2021,07:00:00,Camarines Sur
11.6206,124.3794,20/11/2012,08:00:00,Biliran
17.54,120.72,01/01/2014,12:00:00,Abra
18.2147,121.4186,19/02/2012,17:00:00,Apayao
9.2753,126.1911,23/12/2018,18:00:00,Surigao del Sur
8.5956,124.4054,07/09/2019,14:00:00,Misamis Oriental
9.6,124.02,16/12/2011,20:00:00,Bohol
11.12,125.22,07/12/2016,08:00:00,Samar
12.15,122.0,21/11/2014,17:00:00,Romblon
11.1728,122.8267,02/05/2022,21:00:00,Iloilo
13.07,123.6,02/09/2021,22:00:00,Albay
9.744,124.576,10/10/2022,06:00:00,Bohol
16.7775,121.0878,26/03/2023,01:26:00,Ifugao
17.0589,122.43,09/10/2021,02:00:00,Isabela
11.58,124.48,01/09/2013,01:26:00,Biliran
12.531,124.487,06/10/2017,04:46:00,Northern Samar
17.954,120.527,15/01/2021,02:43:00,Ilocos Norte
11.98,124.82,15/10/2011,21:51:00,Samar
9.13,124.68,28/01/2021,,Camiguin
11.7369,124.0417,24/07/2012,,Masbate
9.63,123.43,25/10/2017,,Cebu
11.1469,124.4733,26/04/2017,,Leyte
11.769,121.9189,21/03/2021,,Antique
7.0353,124.3758,26/01/2017,,Maguindanao del Norte
8.6131,123.4797,27/03/2023,,Zamboanga del Norte
13.8586,120.1228,23/03/2011,,Occidental Mindoro
9.63,124.03,08/02/2012,,Bohol
19.2619,121.4753,20/10/2024,,Cagayan
9.6964,125.5825,07/12/2019,,Surigao del Norte
16.9,120.47,30/11/2011,,La Union
12.2584,122.0543,09/08/2020,,Romblon
16.5394,121.5636,28/08/2015,,Quirino
16.4,122.22,25/08/2019,,Aurora
12.6489,124.1083,29/09/2010,,Sorsogon
16.6939,120.6539,17/12/2013,,Benguet
10.25,124.98,19/02/2018,,Southern Leyte
9.9715,123.4047,17/08/2023,,Cebu
9.6,123.35,12/06/2014,,Cebu
7.72,124.17,05/02/2012,,Lanao del Sur
14.43,121.45,18/02/2015,,Laguna
9.2619,125.9647,04/02/2023,,Surigao del Sur
14.6297,121.0803,31/10/2013,,Metro Manila
17.6739,120.6847,01/05/2014,,Abra
11.492,119.871,08/02/2013,,Palawan
14.93,121.82,01/03/2015,,Quezon
9.159,123.494,20/09/2024,,Siquijor
12.2694,125.3712,03/06/2019,,Eastern Samar
11.639,124.841,27/07/2015,,Samar
18.0239,121.1833,04/04/2022,,Apayao
9.4667,125.5767,07/03/2021,,Surigao del Norte
11.23,122.57,30/07/2019,,Iloilo
8.0,124.0,01/03/2012,,Lanao del Norte
12.5183,122.0108,14/05/2013,,Romblon
14.1023,122.0136,14/06/2015,,Quezon
14.0068,122.1824,10/10/2011,,Quezon
16.6233,120.8381,02/05/2024,,Benguet
11.82,125.45,07/01/2020,,Eastern Samar
13.6411,124.3008,30/03/2010,,Catanduanes
11.6697,122.3269,12/08/2012,,Aklan
16.9736,121.2214,28/09/2024,,Ifugao
14.6249,121.0865,12/10/2010,,Metro Manila
10.9731,124.9622,05/02/2015,,Leyte
18.2356,121.3733,13/03/2014,,Apayao
16.5316,121.0282,12/12/2015,,Nueva Vizcaya
12.48,122.52,13/06/2012,,Romblon
12.1791,125.5072,06/10/2022,,Eastern Samar
12.45,124.32,19/07/2016,,Northern Samar
9.7778,125.4231,25/09/2018,,Surigao del Norte
11.5,125.5,02/04/2022,,Eastern Samar
11.78,125.0,13/05/2019,,Samar
14.6561,121.0408,14/12/2023,,Metro Manila
10.3,125.05,13/10/2017,,Southern Leyte
12.3281,124.8464,01/01/2019,,Northern Samar
8.1333,124.2667,04/09/2012,,Lanao del Norte
7.73,124.12,21/01/2011,,Lanao del Sur
14.78,122.18,12/07/2012,,Quezon
8.5272,123.5517,12/01/2013,,Zamboanga del Norte
9.5547,125.5697,06/10/2016,,Surigao del Norte
18.5378,120.7653,02/12/2012,,Ilocos Norte
17.486,120.4344,31/10/2019,,Ilocos Sur
9.7812,123.8975,05/08/2011,,Bohol
7.75,124.1,21/07/2017,,Lanao del Sur
17.61,120.73,03/09/2010,,Abra
10.27,125.18,05/07/2013,,Southern Leyte
9.62,124.17,28/04/2010,,Bohol
9.6081,125.6405,19/03/2020,,Surigao del Norte
15.8792,120.5883,28/08/2023,,Pangasinan
17.62,120.66,03/01/2019,,Abra
11.7536,125.4558,30/01/2023,,Eastern Samar
8.13,124.17,16/03/2020,,Lanao del Norte
12.2983,124.6238,27/09/2024,,Northern Samar
9.15,124.78,22/02/2012,,Camiguin
7.8697,126.3761,01/12/2020,,Davao Oriental
12.4222,123.7817,22/03/2018,,Masbate
16.7925,120.6614,31/10/2013,,Benguet
7.82,124.07,30/04/2012,,Lanao del Sur
11.1578,125.5208,04/11/2017,,Eastern Samar
17.5917,120.3644,23/08/2023,,Ilocos Sur
15.7342,120.6356,08/11/2023,,Nueva Ecija
9.249,123.591,26/07/2013,,Siquijor
16.4914,120.83,08/02/2016,,Benguet
10.5529,119.9904,11/09/2013,,Palawan
16.6079,120.4378,04/07/2017,,La Union
11.2486,125.54,28/09/2016,,Eastern Samar
9.196,123.655,16/06/2011,,Siquijor
11.1092,125.3864,12/11/2016,,Eastern Samar
14.7381,120.9978,05/02/2021,,Metro Manila
9.6592,125.5272,27/04/2011,,Surigao del Norte
12.475,125.254,10/03/2015,,Northern Samar
16.77,120.45,01/06/2021,,La Union
10.8381,121.9606,07/07/2011,,Antique
8.9855,124.7937,08/11/2018,,Misamis Oriental
14.5257,121.0729,13/07/2017,,Metro Manila
9.8,124.13,23/01/2013,,Bohol
11.7,125.07,10/12/2023,,Samar
9.2322,126.0592,24/12/2021,,Surigao del Sur
14.1625,121.6378,02/08/2022,,Quezon
13.67,124.37,23/12/2018,,Catanduanes
10.06,125.1606,06/01/2020,,Southern Leyte
14.443,121.051,27/12/2012,,Metro Manila
18.2872,121.4375,16/02/2021,,Apayao
15.7119,120.3603,08/01/2022,,Tarlac
17.265,121.1489,20/12/2012,,Kalinga
17.5947,120.3753,15/02/2020,,Ilocos Sur
11.1208,125.4494,19/12/2018,,Eastern Samar
10.5291,125.1618,30/03/2018,,Southern Leyte
11.1408,125.3011,12/08/2015,,Eastern Samar
11.6578,124.5425,03/03/2011,,Biliran
8.5583,124.35,09/03/2013,,Misamis Oriental
17.4436,121.2008,01/09/2022,,Kalinga
11.152,120.9396,17/12/2022,,Palawan
9.12,124.72,11/02/2022,,Camiguin
17.3331,120.4944,12/07/2019,,Ilocos Sur
14.18,121.93,03/04/2020,,Quezon
13.8758,121.9122,11/08/2012,,Quezon
10.87,121.05,18/02/2019,,Palawan
8.1092,124.4392,14/11/2022,,Northern Mindanao
14.1061,122.8733,21/06/2020,,Camarines Norte
18.255,121.0436,23/03/2019,,Apayao
11.9263,124.4492,07/11/2021,,Samar
10.807,124.565,14/10/2024,,Cebu
17.57,120.59,29/07/2022,,Abra
10.35,125.25,29/08/2021,,Southern Leyte
12.423,124.182,25/07/2013,,Northern Samar
9.6,124.1,20/09/2013,,Bohol
18.0203,120.4864,26/03/2015,,Ilocos Norte
15.7304,120.6264,21/05/2018,,Tarlac
8.2144,123.5439,12/09/2018,,Zamboanga del Sur
17.92,120.67,30/11/2019,,Ilocos Norte
14.6194,121.0347,15/03/2013,,Metro Manila
14.5311,121.0478,27/02/2018,,Metro Manila
11.03,124.97,19/02/2024,,Leyte
12.315,125.302,15/04/2010,,Northern Samar
12.07,121.93,28/09/2012,,Romblon
8.4176,123.4771,12/08/2014,,Zamboanga del Norte
9.2289,126.0167,12/09/2018,,Surigao del Sur
14.528,121.0718,24/09/2019,,Metro Manila
17.43,120.7,22/04/2021,,Abra
16.4967,120.4875,23/09/2011,,Benguet
13.6167,123.1414,02/10/2019,,Camarines Sur
17.65,120.71,25/12/2011,,Abra
17.0842,120.9008,05/09/2015,,Mountain Province
9.7,124.05,25/04/2010,,Bohol
12.6167,122.0708,31/03/2023,,Romblon
10.636,124.47,23/01/2012,,Cebu
12.67,124.38,30/03/2021,,Northern Samar
9.6104,123.9549,23/09/2018,,Bohol
10.03,125.02,07/05/2016,,Southern Leyte
17.1517,120.5361,13/01/2018,,Ilocos Sur
13.9408,124.2888,07/04/2023,,Catanduanes
9.0,124.85,03/01/2012,,Misamis Oriental
12.52,124.42,24/03/2018,,Northern Samar
8.3667,123.8333,14/12/2020,,Misamis Occidental
16.9839,120.5139,03/12/2010,,Ilocos Sur
18.5114,120.6444,29/11/2019,,Ilocos Norte
17.68,120.73,26/11/2021,,Abra
9.9561,125.5933,22/11/2020,,Dinagat Islands
17.3894,121.1597,29/08/2019,,Kalinga
14.5072,120.9844,02/02/2016,,Metro Manila
9.92,125.28,25/06/2016,,Southern Leyte
9.8639,126.1008,30/05/2019,,Surigao del Norte
17.1089,121.2797,17/08/2014,,Mountain Province
17.18,120.47,11/02/2017,,Ilocos Sur
9.95,125.25,13/04/2014,,Southern Leyte
11.4728,125.5108,04/07/2023,,Eastern Samar
17.42,120.6,12/02/2023,,Abra
13.9511,122.0203,22/03/2010,,Quezon
12.8,122.05,09/01/2024,,Romblon
16.8522,121.0989,25/01/2014,,Ifugao
9.8,124.3,19/03/2012,,Bohol
8.95,124.78,11/12/2013,,Misamis Oriental
13.9,124.3,19/04/2024,,Catanduanes
10.3586,125.5816,14/02/2012,,Dinagat Islands
17.0044,120.9233,21/08/2017,,Mountain Province
20.45,121.97,10/09/2024,,Batanes
9.68,123.92,31/12/2021,,Bohol
10.02,126.038,19/06/2024,,Surigao del Norte
8.4167,123.6,19/04/2014,,Misamis Occidental
17.35,121.18,08/11/2011,,Kalinga
17.1383,120.6764,05/07/2015,,Ilocos Sur
11.9108,124.2852,15/11/2013,,Samar
16.525,120.4583,26/07/2015,,La Union
8.9678,126.2817,09/03/2019,,Surigao del Sur
12.414,124.279,09/12/2015,,Northern Samar
16.83,121.0,14/07/2018,,Ifugao
12.05,124.15,20/12/2019,,Samar
17.2814,121.2303,04/11/2014,,Kalinga
13.78,124.38,23/04/2019,,Catanduanes
11.7,125.02,13/12/2022,,Samar
14.4972,120.9953,26/04/2011,,Metro Manila
15.7933,121.3025,21/01/2013,,Nueva Vizcaya
11.3239,125.6181,06/11/2021,,Eastern Samar
9.9369,126.0886,18/07/2021,,Surigao del Norte
7.3821,125.8017,02/03/2018,,Davao del Norte
13.7177,123.7448,31/10/2018,,Camarines Sur
17.4084,121.2785,26/04/2019,,Kalinga
10.18,125.5683,26/08/2021,,Dinagat Islands
14.1167,121.2833,17/08/2011,,Laguna
6.2541,124.9922,10/02/2013,,South Cotabato
